Index,Year,Opening Weekend Gross,US & Canada Gross,Worldwide Gross,Budget,awards,oscar wins,oscar nominated,Genre,Genre,Genre,Director 1,Director 2,Director 3
4199,1989,2156742,5368865,5368865,,0,0,0,Comedy,Mystery,Sci-Fi,Joel Zwick,,
4200,2019,,,,,0,0,0,Comedy,,,Fabien Onteniente,,
4201,1974,,,,,0,0,0,Thriller,,,Freddie Francis,,
4202,2007,,,6837093,,0,0,0,Animation,Adventure,Comedy,Juan Pablo Buscarini,,
4203,2018,,,4252581,,0,0,0,Action,Comedy,,Torsten Künstler,,
4204,2021,,,,,0,0,0,Animation,Adventure,Comedy,Darrell Van Citters,,
4205,2007,,,,,0,0,0,Comedy,,,Michael Todd Kuskin,,
4206,1987,,,,17000000,0,0,0,Drama,Music,Romance,Richard Marquand,,
4207,1976,,,,7000000,0,0,0,Comedy,Crime,,Mark Rydell,,
4208,1978,,,,,0,0,0,Horror,Sci-Fi,,Larry Cohen,,
4209,1993,,203602,,,0,0,0,Comedy,,,Yahoo Serious,,
4210,2005,2216,2216,2216,30000000,0,0,0,Comedy,Drama,Romance,Kathleen Slattery-Moschkau,,
4211,1954,,,,3000000,0,0,0,Adventure,Family,History,David Butler,,
4212,1990,,,,,0,0,0,Comedy,,,Daniel Raskov,,
4213,1983,,,,,0,0,0,Crime,Thriller,,Roberto Faenza,,
4214,2011,,,29737384,8000000,0,0,0,Action,Comedy,Crime,Santiago Segura,,
4215,1991,1541581,4693236,4693236,15000000,0,0,0,Comedy,Crime,,Charles Lane,,
4216,2014,,31982,601737,,0,0,0,Comedy,Drama,Fantasy,Vicente Amorim, Guillermo Arriaga, Stephan Elliott
4217,2023,,,860454,20000000,0,0,0,Comedy,,,Mélissa Drigeard,,
4218,1970,,,,,0,0,0,Drama,,,Jack Smight,,
4219,1973,,13843000,,,0,0,0,Drama,,,Paul Bogart,,
4220,1958,,,,,0,0,0,Drama,Romance,War,William A. Wellman,,
4221,2009,629921,921738,13439480,,0,0,0,Action,Adventure,Comedy,Nikkhil Advani,,
4222,2004,,,258191,,0,0,0,Mystery,Thriller,,Marc Evans,,
4223,2015,,,43750,,0,0,0,Action,Sci-Fi,Thriller,Andrew Goth,,
4224,2005,2300000,4008527,4143652,15000000,0,0,0,Comedy,Crime,,Jeffrey W. Byrd,,
4225,2015,73817,165428,64325947,26400000,2,0,0,Action,Fantasy,Romance,Peter Pau, Tianyu Zhao,
4226,1975,,,,900000,0,0,0,Biography,Drama,,Menahem Golan,,
4227,1980,3439846,14504277,14504277,,0,0,0,Comedy,Fantasy,,Gilbert Cates,,
4228,1984,,,,4100000,0,0,0,Crime,Drama,Thriller,Larry Cohen,,
4229,2006,,,46663,,0,0,0,Comedy,Crime,,Jason Ensler,,
4230,2009,,,121039,,0,0,0,Horror,,,Kevin Ko,,
4231,2014,,,,,0,0,0,Action,Drama,War,Ryan Little,,
4232,1952,,,,826000,0,0,0,Crime,Drama,History,Edward Ludwig,,
4233,2004,,,,,0,0,0,Comedy,Drama,,Jonathan Segal,,
4234,2020,,,5081127,,0,0,0,Comedy,,,Dani Levy,,
4235,1973,,20000,,,0,0,0,Comedy,Crime,,Alan Myerson,,
4236,1983,3093281,10171304,10171304,10100000,0,0,0,Comedy,Fantasy,Romance,Marshall Brickman,,
4237,1996,,,,,0,0,0,Drama,Romance,,Bigas Luna,,
4238,1973,,,,,0,0,0,Drama,Sport,,Charles Eastman,,
4239,1993,,,,,0,0,0,Comedy,Drama,Romance,Akiyoshi Kimata,,
4240,2004,,,,,0,0,0,Animation,Action,Adventure,Ron Myrick,,
4241,1973,,,,,0,0,0,Comedy,,,Nina Companeez,,
4242,1970,,,,,0,0,0,Comedy,Music,,Lee H. Katzin, Robert McKimson,
4243,1979,,,,,0,0,0,Drama,,,Rudy Durand,,
4244,2022,,,,,0,0,0,Animation,Action,Adventure,Matt Peters, Katie Rice,
4245,1974,,,,,0,0,0,Drama,,,Patrick Longchamps,,
4246,1991,3825068,9563393,9563393,3000000,0,0,0,Comedy,,,Paul Mazursky,,
4247,2021,,,,,0,0,0,Comedy,Musical,Romance,Hsu Chien Hsin,,
4248,1987,,,,,0,0,0,Sci-Fi,,,Fleming B. Fuller,,
4249,1993,,,,,0,0,0,Crime,Horror,Sci-Fi,Seth Pinsker,,
4250,1972,,,,,0,0,0,Comedy,Mystery,,Paul Bogart,,
4251,1987,,,,,0,0,0,Horror,Sci-Fi,,Larry Cohen,,
4252,2018,,,218181,,0,0,0,Horror,,,Arkin Aktaç,,
4253,1972,,614416,,,0,0,0,Comedy,,,Ernest Lehman,,
4254,1990,,,,,0,0,0,Comedy,,,Tommy Chong,,
4255,1970,,402134,,,0,0,0,Comedy,War,,Jerry Lewis,,
4256,1992,350951,778535,778535,,0,0,0,Drama,Thriller,,Stephen Wallace,,
4257,1970,,290772,,,0,0,0,Comedy,Drama,,Paul Mazursky,,
4258,1996,,,,18000000,0,0,0,Action,Adventure,Crime,Nils Gaup,,
4259,2004,,,,1000000,0,0,0,Action,Crime,Drama,Byron Werner,,
4260,2017,,,10659805,,0,0,0,Comedy,,,Anika Decker,,
4261,1975,,,,,0,0,0,Drama,,,Pedro Masó,,
4262,2023,,,2318817,,0,0,0,Comedy,,,Paz Jiménez,,
4263,2000,1368705,2962465,3003296,44000000,0,0,0,Biography,Comedy,Drama,Andrew Bergman,,
4264,1962,,,,,0,0,0,Drama,Romance,,George Cukor,,
4265,1994,,,,,0,0,0,Action,Drama,Thriller,Salomé Breziner,,
4266,2000,576820,1247949,1247949,13000000,0,0,0,Crime,Drama,Action,Robert Adetuyi,,
4267,1984,,,,,0,0,0,Action,Drama,,Mats Helge Olsson,,
4268,2004,,,,30000000,0,0,0,Comedy,Family,,Harry Basil, Gene Quintano,
4269,1991,,,,,0,0,0,Action,Drama,Fantasy,Harry Bromley Davenport,,
4270,1993,308499,1152117,1152117,3000000,0,0,0,Action,,,Jon Hess,,
4271,1965,,,,,0,0,0,Comedy,,,Peter Ustinov,,
4272,1995,,,,,0,0,0,Drama,,,Ralph E. Portillo,,
4273,2018,,,,,0,0,0,Comedy,Drama,Romance,Craig Johnson,,
4274,2008,,,9439,2500000,0,0,0,Comedy,Horror,Mystery,Julian Doyle,,
4275,1990,14979,85395,85395,5000000,0,0,0,Crime,Drama,Romance,Bernard Rose,,
4276,2016,,,9352939,,0,0,0,Comedy,,,Togan Gökbakar,,
4277,1970,,,,,0,0,0,Drama,,,Sidney Lumet,,
4278,2017,,,16943483,,0,0,0,Comedy,,,Michael Herbig,,
4279,1977,,,,,0,0,0,Comedy,War,,Norman Cohen,,
4280,1971,,,,,0,0,0,Fantasy,,,Steven Arnold,,
4281,2017,,,,,0,0,0,Animation,Comedy,,Frogman,,
4282,2004,,,916927,2500000,0,0,0,Romance,,,Luca Lucini,,
4283,1965,,,,,0,0,0,Drama,Mystery,Thriller,William Conrad,,
4284,1966,,,,,0,0,1,Drama,Thriller,,Robert Gist,,
4285,2007,11431,14273,859513,,0,0,0,Drama,Comedy,,Christian Charles,,
4286,1975,,,,,0,0,0,Horror,Mystery,Thriller,Peter Collinson,,
4287,2011,,,16611575,,2,0,0,Animation,Action,Comedy,Alberto Mar,,
4288,1993,2641474,5679569,5679569,10000000,0,0,0,Thriller,,,Robert Greenwald,,
4289,1976,,,,,0,0,0,Action,Comedy,Drama,Oscar Williams,,
4290,2004,,,2844511,,0,0,0,Animation,Fantasy,,Lenard Fritz Krawinkel, Holger Tappe,
4291,1979,,,,,0,0,0,Drama,Romance,,Robert Young,,
4292,1991,,,,,0,0,0,Action,,,Graham Baker,,
4293,1992,,,,14500000,0,0,0,Animation,Adventure,Family,Michael Schoemann,,
4294,1960,,,,,0,0,0,Adventure,,,Domenico Paolella,,
4295,1968,,,,,0,0,0,Adventure,Comedy,Crime,Francesco Maselli,,
4296,1966,,,,,0,0,1,Musical,,,Philip Saville,,
4297,2012,,,31822402,,0,0,0,Comedy,Sport,,Olivier Dahan,,
4298,1980,3635564,15198912,15198912,,0,0,0,Comedy,,,Buck Henry,,
4299,2012,,,,4500000,0,0,0,Comedy,Romance,,S.V. Krishna Reddy,,
4300,1980,,,,,0,0,0,Adventure,Comedy,Crime,Jeff Werner,,
4301,1966,,,,,0,0,0,Musical,Comedy,,Arthur Lubin,,
4302,2009,,,1269260,,0,0,0,Action,Adventure,Fantasy,Tae-gyun Kim,,
4303,1990,,,,,0,0,0,Horror,Thriller,,Charles Winkler,,
4304,1987,,,,,0,0,0,Drama,,,Lou Lombardo,,
4305,1992,,,,,0,0,0,Crime,Drama,,Karin Howard,,
4306,2020,,,940,,0,0,0,Comedy,,,Florian Ross,,
4307,1991,,,,,0,0,0,Comedy,,,Mark W. Travis,,
4308,1967,,,,3000000,0,0,0,Comedy,Romance,,Robert Parrish,,
4309,1930,,,,,0,0,0,Comedy,Music,Romance,William A. Wellman,,
4310,1992,,,,,0,0,0,Action,Drama,,Colin Budds,,
4311,1986,,,,,0,0,0,Action,Drama,,Denis Amar,,
4312,2014,,,40521387,18000000,0,0,0,Animation,Action,Adventure,Leon Ding, Fuyuan Liu, Paulette Victor-Lifton
4313,1956,,,,,0,0,0,Comedy,,,Ralph Thomas,,
4314,2006,,,11337246,,0,0,0,Animation,Adventure,Comedy,Michael Hegner, Karsten Kiilerich,
4315,2001,,,,,0,0,0,Drama,Action,Thriller,Jim Wynorski,,
4316,1977,,,,5000000,0,0,0,Action,Adventure,Biography,Gordon Douglas,,
4317,1993,,,,,0,0,0,Thriller,,,Kevin Connor,,
4318,1975,,,,,0,0,0,Comedy,Drama,,Michel Boisrond,,
4319,1995,,,,,0,0,0,Action,Drama,,Jonathan Winfrey,,
4320,2015,,,2097768,,0,0,0,Animation,Adventure,Comedy,Tobi Baumann,,
4321,1995,,,,,0,0,0,Action,Crime,Drama,Paul Lynch,,
4322,1972,,,,,0,0,0,Biography,Drama,History,Michael Anderson,,
4323,1990,11422,83490,83490,2500000,2,0,0,Drama,Romance,,Pat O'Connor,,
4324,1968,,,,,0,0,0,Drama,Mystery,Thriller,Tito Davison,,
4325,1976,,,,,0,0,0,Drama,,,Eugenio Martín,,
4326,1979,,,,,0,0,0,Action,Drama,War,James Fargo,,
4327,2014,,,428217,,0,0,0,Comedy,Drama,,A. Taner Elhan,,
4328,1968,,,,,0,0,0,Drama,Romance,,Vittorio De Sica,,
4329,1975,,,,,0,0,0,Comedy,Western,,Enzo G. Castellari,,
4330,1982,,,,,0,0,0,Comedy,,,Jonathan Kaufer,,
4331,1997,,,,,0,0,0,Action,Thriller,,Sidney J. Furie,,
4332,2005,,,,3000000,2,0,0,Comedy,Drama,Sport,Barra Grant,,
4333,1937,,,,,0,0,0,Comedy,Mystery,Thriller,William C. McGann,,
4334,1956,,,,,0,0,0,Comedy,Drama,,David Butler,,
4335,1992,,501036,,,0,0,0,Crime,Drama,Thriller,Deran Sarafian,,
4336,2003,,,5701267,,2,0,0,Comedy,Drama,,Mustafa Altioklar,,
4337,2009,,,,,0,0,0,Action,Drama,Thriller,Brent Huff,,
4338,2022,,,1624507,,0,0,0,Comedy,,,Audrey Dana,,
4339,1935,,,,,0,0,0,Crime,Drama,,William A. O'Connor,,
4340,1982,,,,,0,0,0,Comedy,,,John A. Gallagher,,
4341,2011,,,,,0,0,0,Drama,Fantasy,,Timothy A. Chey,,
4342,1975,,,,,0,0,0,Comedy,Drama,,Vicente Aranda,,
4343,1985,,,,,0,0,0,Comedy,,,George Mendeluk,,
4344,1998,,,,,5,0,0,Comedy,Drama,Romance,Paul Leaf,,
4345,1977,,,,50000,0,0,0,Comedy,,,Bradley R. Swirnoff,,
4346,2017,,,7285527,,0,0,0,Comedy,,,Fausto Brizzi,,
4347,2001,,,,,0,0,0,Comedy,Crime,Thriller,Valerie McCaffrey,,
4348,1943,,,,1516000,0,0,1,Drama,History,War,Michael Curtiz,,
4349,2002,,,1188065,15000000,0,0,0,Drama,Romance,,Patrice Leconte,,
4350,1968,,,,,0,0,0,Comedy,,,Gordon Flemyng,,
4351,2017,,,41943,,0,0,0,Comedy,Drama,Romance,Margarethe von Trotta,,
4352,1998,154524,250147,250147,,0,0,0,Comedy,Romance,,Bruce McCulloch,,
4353,1967,,,,,0,0,0,Adventure,Comedy,Romance,Pasquale Festa Campanile,,
4354,1989,,,,,0,0,0,Action,Drama,Thriller,James Lemmo,,
4355,1965,,,,,0,0,0,Action,Adventure,Thriller,Gregg G. Tallas,,
4356,1989,,,,15000000,0,0,0,Drama,War,,Andrew V. McLaglen,,
4357,1993,,151860,,,0,0,0,Thriller,,,Jonathan Heap,,
4358,1972,,,,,0,0,0,Comedy,,,Bob Kellett,,
4359,1959,,,,,0,0,0,Action,Adventure,Drama,Riccardo Freda,,
4360,2017,,,1971484,,0,0,0,Comedy,,,Fabrício Bittar,,
4361,1963,,,,,0,0,0,Adventure,Romance,,Phil Karlson,,
4362,1988,,,,,0,0,0,Horror,Thriller,,Mario Orfini,,
4363,1993,,,,,0,0,0,Thriller,,,Andrew Lane,,
4364,2021,,,4298296,,0,0,0,Comedy,,,Eric Fraticelli,,
4365,1959,,,,,0,0,0,Action,Horror,Sci-Fi,Hugo Grimaldi, Motoyoshi Oda, Jack Bernhard
4366,1975,,,,3500000,0,0,0,Drama,Western,,Tom Laughlin,,
4367,1977,,,,600000,0,0,0,Drama,Mystery,,Mark L. Lester,,
4368,2015,,,4668442,8000000,0,0,0,Animation,Comedy,Family,Andrés Couturier,,
4369,1972,,,,,0,0,0,Comedy,Drama,,Alberto Lattuada,,
4370,1991,,978775,978775,,0,0,0,Comedy,,,Topper Carew,,
4371,1993,,,,,0,0,0,Action,Horror,Sci-Fi,Clark Brandon,,
4372,2013,,,,,0,0,0,Comedy,Drama,,Vanessa Jopp,,
4373,2014,,,5332286,1000000,0,0,0,Comedy,Romance,,Ali Taner Baltaci,,
4374,2003,,,,,0,0,0,Action,Thriller,,Anthony Hickox,,
4375,2009,,,4260793,,0,0,0,Comedy,Romance,,Roberto Santiago,,
4376,2012,,,1478340,,0,0,0,Comedy,,,Helmut Dietl,,
4377,2015,,,220483,2500000,0,0,0,Comedy,,,Ali Yorgancioglu,,
4378,1979,,,,,0,0,0,Comedy,,,Michael O'Donoghue,,
4379,1964,,,,,0,0,1,Comedy,,,Curtis Bernhardt,,
4380,2004,,,13853682,,0,0,0,Action,Adventure,Comedy,Gérard Pirès,,
4381,1991,,,,,0,0,0,Romance,Thriller,,Yuri Zeltser,,
4382,2005,,,1780020,2292046,4,0,0,Adventure,Family,Fantasy,Pieter Kuijpers,,
4383,2008,,,,7000000,0,0,0,Adventure,Comedy,Romance,Michael Pietrzak,,
4384,2010,,,182249,,0,0,0,Comedy,,,Oguz Yalçin,,
4385,2006,,,,1000000,0,0,0,Thriller,,,Jack Thomas Smith,,
4386,1993,,,,2200000,0,0,0,Crime,Drama,Thriller,Kevin Meyer,,
4387,1981,,,,,0,0,0,Comedy,,,Charlie Loventhal,,
4388,1960,,,,,0,0,0,Drama,,,Daniel Petrie,,
4389,2004,,,2764845,25000000,0,0,0,Drama,Horror,,Graham Theakston,,
4390,1960,,,,,0,0,0,Drama,Western,,Robert D. Webb,,
4391,1967,,,,,0,0,0,Comedy,,,Gene Nelson,,
4392,2011,,,,,0,0,0,Comedy,,,Eric Balfour, Laura Henry, Jon Mann-Krieger
4393,1931,,,,222000,0,0,0,Comedy,Romance,,Michael Curtiz,,
4394,1977,,,,,0,0,0,Comedy,,,Joseph Jacoby,,
4395,2019,,,3288447,,0,0,0,Comedy,,,Paco Caballero,,
4396,1956,,,,,0,0,0,Drama,Sci-Fi,,Paul Dickson,,
4397,2010,,,193897,,0,0,0,Action,Drama,Thriller,Fabrice Genestal,,
4398,2009,,,,,0,0,0,Action,Horror,Mystery,John Murlowski,,
4399,2011,,,,10000000,0,0,0,Adventure,Drama,Sci-Fi,Sohan Roy,,
4400,1955,,,,,0,0,0,Drama,Musical,Mystery,Gordon Douglas,,
4401,1994,,,,,0,0,0,Comedy,Crime,,Carlo Vanzina,,
4402,1971,,,,,0,0,0,Horror,,,Peter Sykes,,
4403,1970,,,,,0,0,0,Romance,,,Roger Kahane,,
4404,2010,,,717777,,0,0,0,Comedy,Drama,Fantasy,Milap Zaveri,,
4405,2012,,,7158880,,0,0,0,Comedy,,,Florian David Fitz,,
4406,1972,,890450,,,0,0,0,Biography,Drama,Music,Andrew L. Stone,,
4407,2018,,,,,0,0,0,Animation,Action,Adventure,Elsa Garagarza,,
4408,1998,,,,,0,0,0,Action,Comedy,Crime,Graham Guit,,
4409,1986,,,,13000000,0,0,0,Family,Sci-Fi,,Peter R. Hunt,,
4410,1988,12730,30877,30877,6000000,0,0,0,Comedy,,,David Leland,,
4411,2012,,,3013544,,0,0,0,Animation,Adventure,Family,Gisaburô Sugii,,
4412,2008,,,16680689,,0,0,0,Adventure,Comedy,,Til Schweiger, Torsten Künstler, Christof Wahl
4413,1957,,,,,0,0,0,Musical,,,Roy Lockwood,,
4414,1969,,,,,0,0,0,Adventure,Drama,,Robert Sallin, Serge Bourguignon,
4415,1979,,,,,0,0,0,Drama,,,Alexandre Arcady,,
4416,2006,,,,90000,0,0,0,Horror,,,Chad Ferrin,,
4417,2023,,,5031684,,0,0,0,Family,Fantasy,,Gianluca Leuzzi,,
4418,1959,,,,,0,0,0,Adventure,,,Frank Tuttle,,
4419,1974,,,,,0,0,0,Drama,,,Stanley A. Long,,
4420,1973,,,,,0,0,0,Comedy,,,Wolfgang Bellenbaum,,
4421,2007,9434,128024,237638,5000000,0,0,0,Comedy,Drama,Romance,Lorraine Senna,,
4422,2009,,,,3000000,0,0,0,Comedy,,,Paolo Monico,,
4423,1932,,,,28000,0,0,0,Action,Drama,Romance,Fred Allen,,
4424,2022,,,67415,,0,0,0,Family,,,André Pellenz,,
4425,1958,,,,,0,0,0,Drama,Romance,Sport,Howard W. Koch,,
4426,2016,,,,,0,0,0,Comedy,,,Vivian Naefe,,
4427,2002,7374049,19184820,19184820,3000000,0,0,0,Documentary,Comedy,,David Raynr,,
4428,2012,,,964953,5000000,0,0,0,Drama,History,War,Sinan Çetin,,
4429,1997,,,,,0,0,0,Adventure,Family,,Michael F. Huse,,
4430,1982,,,,,0,0,0,Comedy,Horror,Musical,Chris Windsor,,
4431,1975,,,,,0,0,0,Action,Crime,,Timothy Galfas,,
4432,1946,,,,,0,0,0,Comedy,Music,Romance,Busby Berkeley,,
4433,1965,,,,,0,0,0,Biography,Western,,George Sherman,,
4434,1995,,,,,0,0,0,Action,Adventure,,Michael Chapman,,
4435,1983,46603,84775,,,0,0,0,Comedy,Sport,,Richard Michaels,,
4436,2012,,,,,11,0,0,Action,Adventure,Drama,Russ Emanuel, Tomax Aponte,
4437,1938,,,,,0,0,0,Comedy,Music,Romance,Ray Enright,,
4438,1994,,,,,0,0,0,Action,Drama,Thriller,David A. Prior,,
4439,1989,,,,,0,0,0,Adventure,Drama,Family,Paul Donovan,,
4440,1976,,,,,0,0,0,Action,Drama,Thriller,Peter Collinson,,
4441,2009,,,,400000,0,0,0,Action,Horror,Western,Jay Woelfel,,
4442,1935,,,,,0,0,0,Comedy,Musical,Romance,Busby Berkeley,,
4443,2008,,,,4000000,0,0,0,Horror,,,Curtis Radclyffe,,
4444,2011,,,4686857,5000000,0,0,0,Comedy,Drama,Romance,Özcan Deniz,,
4445,1987,,,,,0,0,0,Action,Adventure,,Clark Henderson,,
4446,1976,,,,,0,0,0,Comedy,Drama,History,Vicente Escrivá,,
4447,2008,,,9285568,,0,0,0,Comedy,,,Ramzy Bedia, Eric Judor,
4448,2002,,,3070158,,0,0,0,Comedy,,,Matthias Dinter,,
4449,1968,,,,,0,0,0,Adventure,Drama,,Allen H. Miner,,
4450,1972,,,,,0,0,0,Drama,,,Pedro Masó,,
4451,2007,,,18594142,4300000,0,0,0,Comedy,Drama,Romance,Luis Prieto,,
4452,2012,,,,,0,0,0,Thriller,,,Jack Snyder,,
4453,2003,,,,,0,0,0,Action,Adventure,Romance,Pol Cruchten,,
4454,1999,12908,96811,,,5,0,0,Crime,Drama,Music,Carlos Diegues,,
4455,2013,,,2875527,,0,0,0,Animation,Family,,Maya Gräfin Rothkirch, Til Schweiger,
4456,1995,,,,,0,0,0,Action,Horror,Thriller,Phil Sears,,
4457,2017,,,,1000000,0,0,0,Action,Adventure,Sci-Fi,Chris Le,,
4458,1966,,,,,0,0,0,Adventure,Comedy,Crime,José María Forqué,,
4459,1939,,,,,0,0,0,Action,Adventure,Crime,Noel M. Smith,,
4460,1963,,,,,0,0,0,Adventure,Fantasy,,Alberto De Martino,,
4461,1991,2200549,7434726,7434726,23000000,0,0,0,Action,Crime,Drama,Simon Wincer,,
4462,2019,,,3059544,,0,0,0,Comedy,,,Álvaro Díaz Lorenzo,,
4463,1932,,,,,0,0,0,Drama,Mystery,Western,Mack V. Wright, Hugh Harman, Rudolf Ising
4464,1962,,,,,0,0,0,Comedy,Romance,,Wendy Toye,,
4465,1963,,,,,0,0,0,Comedy,Romance,,Morton DaCosta,,
4466,1984,,14764717,,,0,0,0,Animation,Family,,Ippei Kuri, Jim Terry,
4467,1961,,,,,0,0,0,Crime,Thriller,,Max Varnel,,
4468,1958,,,,,0,0,0,Action,Adventure,Drama,Allan Dwan,,
4469,1943,,,,,0,0,0,Adventure,,,D. Ross Lederman,,
4470,2012,,,112688,4500000,0,0,0,Drama,,,Isabel Kleefeld,,
4471,1972,,,,,0,0,0,Crime,Drama,,George Englund,,
4472,1954,,,,,0,0,0,Adventure,Mystery,,James Edward Grant, William A. Wellman,
4473,2013,,,300539,2600000,0,0,0,Drama,Mystery,Thriller,Alejandro Ezcurdia,,
4474,2010,,,2433357,,0,0,0,Comedy,,,Carlo Vanzina,,
4475,2015,,,811296,,0,0,0,Comedy,,,Aron Lehmann,,
4476,1927,,,,,0,0,0,Comedy,War,,Roy Del Ruth,,
4477,2004,,,14087,,0,0,0,Drama,,,Eduardo Pinto,,
4478,1988,748193,3582760,3582760,,0,0,0,Crime,Drama,Music,Rick Rubin,,
4479,1938,,,,,0,0,0,Action,Adventure,Comedy,B. Reeves Eason,,
4480,1933,,,,,0,0,0,Action,Comedy,Drama,Mack V. Wright,,
4481,2014,,,8505632,,0,0,0,Drama,Sci-Fi,,Hideo Nakata,,
4482,2018,,,808748,,0,0,0,Comedy,Drama,,Florian Ross,,
4483,1963,,,,,0,0,0,Documentary,Musical,,Gianni Proia,,
4484,2019,,,,,0,0,0,Comedy,,,Adolfo J. Kolmerer,,
4485,2014,,,3965494,,0,0,0,Comedy,,,Giovanni Veronesi,,
4486,1939,,,,,0,0,0,Comedy,,,William C. McGann,,
4487,2008,,,3918768,8000000,0,0,0,Comedy,,,Jean-Michel Ribes,,
4488,1938,,,,,0,0,0,Drama,,,Stanley Logan,,
4489,2012,,,10275097,,0,0,0,Comedy,,,Alessandro Genovesi,,
4490,2012,,,15896916,20000000,0,0,0,Comedy,,,Frédéric Forestier, Thomas Langmann,
4491,1938,,,,,0,0,0,Drama,Romance,,Busby Berkeley,,
4492,2011,,,16121,,0,0,0,Action,Comedy,Crime,Rajnish Thakur,,
4493,1944,,,,,0,0,0,Comedy,Crime,Mystery,Peter Godfrey,,
4494,2021,,,531091,,0,0,0,Comedy,,,Diego Muñoz,,
4495,1975,,,,,0,0,0,Drama,,,Mario Camus,,
4496,2003,,,22288364,,0,0,0,Comedy,,,Merzak Allouache,,
4497,1999,,,,,0,0,0,Drama,,,William Tannen,,
4498,1994,,,,,0,0,0,Drama,Thriller,,George Mihalka,,
4499,1961,,,,,0,0,0,Drama,,,Piero Costa,,
4500,1929,,,,,0,0,0,Crime,Drama,Mystery,Michael Curtiz,,
4501,1938,,,,,0,0,0,Comedy,Mystery,Thriller,John Farrow,,
4502,2001,,,,,0,0,0,Drama,,,Alejandro Gamboa,,
4503,2008,,,435742,,0,0,0,Comedy,Drama,,Shona Urvashi,,
4504,2009,,,110039,,0,0,0,Horror,Mystery,Thriller,Juraj Herz,,
4505,2004,,,,,0,0,0,Adventure,Comedy,Family,Moacyr Góes,,
4506,2010,,,200316,,0,0,0,Adventure,Romance,,Kagan Erturan,,
4507,2003,,,1892533,,0,0,0,Comedy,Drama,,Zeki Alasya,,
4508,2009,,,153709,,0,0,0,Action,Drama,,Luk Piyes,,
4509,2008,,,,3000000,0,0,0,Drama,Romance,,Joe Wehinger,,
4510,1937,,,,,0,0,0,Crime,Drama,Mystery,Nick Grinde,,
4511,2000,,,,,0,0,0,Comedy,,,Michael Bregman,,
4512,2001,,,,,0,0,0,Animation,Action,Comedy,René Cardona III,,
4513,1931,,,,,0,0,0,Comedy,Romance,,William C. McGann,,
4514,1949,,,,,0,0,0,Western,,,Edwin L. Marin,,
4515,1967,,,,,0,0,0,Action,Thriller,,Mario Maffei,,
4516,2003,,,,,0,0,0,Action,Adventure,Family,Moacyr Góes,,
4517,1987,,,,,0,0,0,Comedy,Thriller,,José Luis García Berlanga,,
4518,1929,,,,,0,0,0,Romance,,,Michael Curtiz,,
4519,1937,,,,,0,0,0,Action,Drama,Romance,John Farrow,,
4520,1953,,,,,0,0,0,Adventure,Comedy,,Eugene Frenke,,
4521,1990,,,,3800000,0,0,0,Drama,,,Bobby Roth,,
4522,2019,,,607078,6000000,0,0,0,Comedy,Family,,Luca Miniero,,
4523,1933,,,,,0,0,0,Adventure,Music,Romance,Mack V. Wright,,
4524,2017,,,2309020,,0,0,0,Comedy,,,Alessio Maria Federici,,
4525,1940,,,,,0,0,0,Drama,,,Lewis Seiler,,
4526,2013,,,159828,5200000,0,0,0,Horror,Mystery,Thriller,Thor Klein,,
4527,1930,,,,,0,0,0,Drama,Romance,,Frank Lloyd,,
4528,1942,,,,,0,0,0,Drama,Romance,War,Walter Forde,,
4529,1995,,,,3000000,0,0,0,Drama,,,Ate de Jong,,
4530,2008,,,3573576,,0,0,0,Comedy,Fantasy,,Fernando Rovzar,,
4531,2009,,,,2000000,0,0,0,Comedy,Drama,Romance,Dan Eisen,,
4532,2002,,,680581,1800000,0,0,0,Action,Adventure,Comedy,Erdal Murat Aktas,,
4533,1926,,,,,0,0,0,Comedy,Romance,,William A. Wellman,,
4534,1980,,,,,0,0,0,Drama,,,Eric Mitchell,,
4535,2016,,,,,0,0,0,Comedy,Drama,Romance,Martin Schreier,,
4536,2002,10048,70262,1057439,,11,0,0,Drama,Mystery,,Jean-Pierre Dardenne, Luc Dardenne,
4537,2012,,,,,0,0,0,Drama,,,Matt Cerwen,,
4538,1952,,,,,0,0,0,Comedy,Musical,Romance,Roy Del Ruth,,
4539,1937,,,,,0,0,1,Comedy,Musical,,Alfred E. Green,,
4540,1947,,,,,0,0,0,Crime,Drama,Film-Noir,Jack Bernhard,,
4541,2008,,,1829812,,0,0,0,Comedy,War,,Sven Unterwaldt Jr.,,
4542,1937,,,,,0,0,0,Comedy,Romance,,William C. McGann,,
4543,2002,2227,3803,3776895,19000000,0,0,0,Comedy,,,Jean-Marie Poiré,,
4544,2013,,,354805,8500000,0,0,0,Adventure,,,Ali Cengiz Deveci, Ulas Cihan Simsek,
4545,1930,,,,,0,0,1,Adventure,,,Alfred E. Green,,
4546,2016,,,,,0,0,0,Comedy,,,Marco Kreuzpaintner,,
4547,1931,,,,,0,0,0,Drama,,,Hobart Henley,,
4548,2010,,,976620,,0,0,0,Comedy,Drama,,Dani Levy,,
4549,2006,,,,,0,0,0,Action,Adventure,Family,Mario Andreacchio,,
4550,2015,,,644922,,0,0,0,Comedy,,,Marc Rothemund,,
4551,2007,,,256372,6000000,2,0,0,Comedy,Romance,,Inés París,,
4552,1953,,,,,0,0,0,Adventure,Romance,,John Brahm,,
4553,1989,,,,,0,0,0,Action,Horror,Sci-Fi,Godfrey Ho,,
